ip version|port|bytes
6|24866|17618
4|55164|70841362
6|26253|17830
4|53777|19214081
4|55165|8240259
6|26254|10841
4|53778|379438160
6|24867|14249
6|24868|19324
6|26255|13435
4|55166|43194084
4|53779|24589799
6|26256|12031
6|24869|25705
6|50450|30132
4|55167|10119362
6|26257|28925
6|50451|24420
4|55168|11607940
6|50452|19821
4|55169|25838222
6|26258|25002
6|50453|16532
6|26259|23724
6|50454|30339
6|50455|16296
6|50456|15759
6|50457|26234
6|50458|19250
6|50459|29155
4|36560|189064375
4|36561|19220152
4|36562|31137466
4|36563|8384794
4|36564|5740797
4|36565|192078922
4|60760|109299591
4|36566|11401741
4|60761|17987795
6|31850|13866
4|36567|19372861
4|60762|59675594
6|31851|29813
4|36568|19875178
4|60763|22429154
6|31852|21089
4|36569|4388594
4|62150|6740674
6|31853|29516
4|60764|21481545
4|62151|8718538
6|33240|21378
4|60765|13980200
6|31854|26642
4|62152|9501801
6|33241|11780
4|60766|9665546
6|31855|17107
4|62153|171445784
6|33242|26581
6|33243|8986
4|60767|7981046
6|31856|25789
4|62154|36453176
6|33244|26242
4|60768|23629512
6|31857|32742
4|62155|16053714
6|33245|19854
4|60769|69675468
6|31858|19260
4|62156|6879594
4|17960|497850
6|31859|36949
4|62157|12421639
6|33246|29201
4|17961|1821669
4|62158|6663300
6|33247|13292
6|33248|32171
4|17962|773131
4|62159|10620315
6|33249|23091
4|17963|14786610
4|19350|1086056
4|17964|356071
4|19351|622533
4|17965|787540
4|19352|2383306
4|17966|1111741
4|19353|455753
4|17967|907059
4|19354|2159724
4|17968|1271629
4|19355|9754145
4|17969|565648
4|43550|10622916
4|19356|1899341
6|14640|29265
4|43551|28303942
4|19357|15667069
4|43552|10381338
6|14641|10621
4|19358|1707572
4|43553|16932354
6|14642|34648
4|19359|698469
6|16030|20930
6|14643|10317
4|43554|25956065
6|14644|13913
6|16031|30507
4|43555|14591668
6|14645|18583
6|16032|21084
4|43556|69848871
6|16033|27817
4|43557|138313837
6|14646|32943
6|16034|16320
4|43558|14762645
6|14647|17738
6|16035|24839
6|14648|24934
4|43559|10630973
6|16036|31844
6|40230|31703
6|14649|15968
6|16037|29955
6|40231|39055
6|40232|30868
6|16038|23015
6|1870|16095
6|16039|27859
6|40233|25389
6|1871|29596
6|40234|28637
6|1872|32094
6|40235|15714
6|1873|29521
6|40236|22172
6|3260|19741
6|40237|35281
6|3261|18003
6|1874|21653
4|65390|5984364
6|1875|23651
6|40238|21482
6|3262|19063
4|65391|25693948
6|1876|18457
6|3263|21571
4|26340|15604068
6|40239|21467
4|65392|6885551
6|1877|24209
4|26341|17103573
6|3264|23543
4|65393|5185268
6|57900|20708
4|26342|77255343
6|1878|27994
6|3265|26136
4|65394|21666610
6|3266|13516
6|57901|20354
4|26343|34913288
6|1879|23163
4|65395|32047648
4|26344|62132603
6|57902|29223
6|3267|12316
4|65396|29974990
6|3268|26816
6|57903|23890
4|26345|76489404
4|8290|1014423
6|60680|11462
4|65397|5415281
6|60681|20966
4|26346|30278510
4|8291|5330037
6|57904|27173
6|3269|30564
4|65398|16880616
6|57905|36104
6|60682|10832
4|26347|21316368
4|8292|1969302
4|65399|55617156
4|26348|295161581
4|8293|3646231
6|60683|20964
6|57906|24472
4|26349|36345752
4|8294|943439
6|60684|21652
6|57907|22818
6|23020|29075
