ip version|port|bytes
6|51625|69
4|7973|95318
4|26094|147591
4|14311|82005
4|53678|832857
4|14312|134345
4|7974|125543
4|26095|167154
4|53679|460671
4|7975|106025
4|26096|110500
4|14313|120773
4|7976|115307
4|26097|86714
4|14314|159505
6|24045|302
4|7977|105422
4|26098|403297
4|61620|2202837
4|14315|431033
6|24046|212
4|7978|163615
4|14316|340965
4|26099|96229
4|61621|338890
4|7979|112106
4|61622|9354290
4|14317|83579
6|24048|99
4|14318|133347
4|61623|363385
4|14319|129631
4|34040|239590
4|61624|546218
4|34041|1827915
4|61625|358816
4|34042|417329
4|61626|573293
4|34043|145188
4|61627|47109355
4|34044|3363702
4|61628|1232184
4|34045|395518
4|61629|575400
4|34046|196118
4|34047|795412
4|34048|417660
4|34049|1243817
6|34480|69
6|39735|69
4|24750|122578
4|24751|138586
4|65310|447157
6|34482|98
4|24752|125038
4|65311|3920717
6|34483|69
4|24753|689778
4|65312|412527
6|39739|95
6|59460|100
6|34484|69
4|24754|141199
4|65313|275821
4|49730|770439
6|34485|100
4|24755|120786
4|65314|379291
4|49731|1300948
6|34486|94
4|24756|145748
4|65315|314586
4|49732|1674277
6|59463|882
4|24757|214418
4|65316|278566
4|49733|610134
6|59464|69
4|24758|119895
4|65317|300815
4|49734|27792891
6|34489|69
4|24759|29272854
4|65318|596467
4|44480|68289466
4|49735|934752
6|59466|167
4|44481|1327273
4|65319|257283
4|49736|939290
4|44482|236771
4|49737|2392475
6|59468|69
4|32700|119359
4|44483|250220
4|49738|1209066
4|32701|105884
4|44484|223865
4|49739|1005294
6|42432|100
4|32702|184009
4|44485|161394
4|32703|196331
4|44486|313232
4|32704|108836
4|44487|152754
4|32705|100138
4|44488|202627
4|32706|127541
4|44489|418138
4|32707|80102
4|32708|181897
4|32709|69578
4|52430|764091
4|52431|427568
4|52432|687565
6|62163|102
4|52433|688799
4|48170|368464
4|52434|4513930
4|48171|120127
4|52435|139310594
4|48172|847544
4|52436|560383
4|48173|194399
4|52437|472654
4|48174|70488535
4|48175|153516
4|52438|569490
4|52439|554078
4|48176|213273
4|48177|157482
4|48178|304465
6|52872|98
4|48179|132062
6|25290|94
6|52874|268
4|15560|9269376
6|52875|95
4|15561|90317
4|56120|558659
6|25292|98
4|15562|148378
4|56121|543659
4|15563|74158073
4|56122|5198983
4|15564|122513
4|56123|2276808
4|15565|108275
4|56124|661327
4|62870|444034
6|8166|100
4|15566|122576
4|56125|445376
4|62871|341354
6|25297|94
4|15567|156682
4|56126|429245
4|62872|1502183
4|15568|113519
4|56127|589782
4|62873|1727891
6|60821|1456
4|15569|112173
4|56128|546846
4|35290|258971
4|62874|572785
4|35291|154497
4|56129|1147945
4|62875|4668380
4|35292|636845
4|5170|124761
4|62876|379108
6|13519|106
6|60824|189
4|35293|122518
4|5171|120347
4|23510|130347
4|62877|433497
6|60825|163
4|5172|252192
4|35294|238795
4|23511|5139646
4|62878|502759
6|33242|198
4|35295|881299
4|5173|289571
4|23512|649037
4|62879|1644794
6|33243|208
4|5174|119055
4|35296|2056141
4|23513|100822
4|35297|638685
4|5175|1035773
4|23514|143272
4|35298|417827
4|5176|630374
4|23515|101391
4|35299|607355
4|5177|1137662
4|23516|529880
4|5178|1464575
4|23517|105831
6|33248|104
4|5179|431562
4|23518|696542
4|23519|104038
4|43240|216831
4|43241|122346
4|43242|276411
4|43243|160803
4|43244|338433
6|48930|95
4|43245|209859
4|43246|2091815
4|43247|95019
4|43248|3138099
4|43249|174021
4|33950|332251
4|33951|297477
6|48937|173
6|43682|69
4|33952|7878723
4|33953|185155
4|33954|226463
4|58930|621828
4|33955|190000
4|58931|417897
4|33956|219160
4|58932|716546
4|33957|156069
4|58933|520545
4|33958|206667
4|58934|1088230
6|43689|813
4|33959|191618
4|53680|639784
4|58935|586513
4|53681|549483
4|58936|439485
4|53682|104166214
4|58937|436549
4|41900|207116
4|53683|517853
4|58938|477360
6|51631|69
4|41901|142719
4|53684|627298
4|58939|418173
4|7980|125091
4|41902|286898
4|53685|402054
6|29304|106
4|41903|163530
4|7981|4052165
4|53686|4933668
6|51634|315
4|7982|99448
4|14320|221564
4|41904|223704
4|53687|433904
6|29306|102
4|41905|8768467
4|7983|176398
4|14321|5861697
4|53688|3351779
4|7984|100436
4|14322|109913
4|41906|222175
4|53689|407445
4|7985|93178
4|41907|195795
4|14323|107695
4|7986|273057
4|41908|8278086
4|14324|12979929
4|14325|121908
4|41909|852067
4|7987|87052
4|61630|682333
6|24056|206
4|7988|115584
4|61631|492393
4|14326|127744
6|24057|199
4|7989|113738
4|61632|597099
4|14327|388107
6|24058|191
4|14328|291772
4|61633|2487940
6|24059|194
4|34050|272027
4|61634|348975
4|14329|189365
4|34051|127253
4|61635|383510
4|34052|250455
4|61636|358257
4|34053|206205
4|61637|388289
4|34054|390582
4|61638|330426
6|32002|103
6|39740|69
4|34055|104958
4|61639|74994411
4|34056|305670
4|34057|172950
6|39743|100
4|34058|391641
4|34059|114997
6|32007|308
4|24760|4626339
6|34491|189
6|32008|98
4|24761|94220
4|65320|212494296
6|39747|204
4|24762|172854
4|65321|616338980
4|24763|91224
4|65322|1112960
6|59470|69
6|34494|69
6|39749|42242
4|24764|188688
4|65323|289995
4|49740|801248
6|34495|177
4|24765|103896
4|65324|12636933
4|49741|6839348
4|24766|120328
4|65325|14925346
4|49742|8718981
6|59473|208
4|24767|99566
4|65326|375152
4|49743|695277
4|24768|165148
4|65327|15637010
4|49744|848614
6|34499|69
4|24769|102086
4|65328|7549221
4|44490|194254
4|49745|644998
4|65329|284807
4|44491|488814
4|49746|2330012
4|44492|257307
4|49747|936703
6|42440|813
4|32710|117531
4|44493|1606047
4|49748|2266674
6|59479|69
4|32711|108115
4|44494|258449
4|49749|7628734
4|44495|543189
4|32712|138828
4|32713|105479
4|44496|249995
4|32714|114592
4|44497|156255
4|32715|161004
4|44498|3758432
6|42446|189
4|32716|111903
4|44499|155973
4|32717|148041
4|32718|168658
6|62170|83
6|42449|69
4|52440|693288
4|32719|92608
6|62171|206
4|52441|2057118
6|62172|116
4|52442|1272608
6|62173|100
4|52443|429749
4|48180|207086
6|62174|98
4|48181|189985
4|52444|538452
4|48182|219500
4|52445|354558
4|52446|3816469
4|48183|122377
6|62177|100
4|52447|534918
4|48184|246330
4|52448|588319
4|48185|129256
6|62179|98
4|52449|1521189
4|48186|206690
4|48187|159756
4|48188|457923
6|52882|69
4|48189|168729
6|52883|120
6|52884|97
4|15570|759448
6|8171|112
4|15571|210534
4|56130|3252885
4|15572|109913
4|56131|423494
4|15573|112375
4|56132|577195
6|8174|107
4|15574|10371503
4|56133|435020
6|8175|100
4|15575|66665
4|56134|476637
4|62880|656521
4|15576|122813
4|56135|405165
4|62881|938569
4|15577|143900
4|56136|511933
4|62882|381281
6|38501|69
6|60830|94
6|13525|104
4|15578|203070
4|56137|398003
4|62883|350841
6|38502|169
4|15579|661914
4|56138|919422
4|62884|382627
6|60832|106
6|38503|106
4|56139|1628776
4|62885|399897
6|60833|106
4|5180|93881
4|62886|370838
6|33250|169
6|13529|112
4|5181|321756
4|23520|912102
4|62887|489451
6|60835|105
4|5182|480100
4|23521|128196
4|62888|499638
6|38507|106
6|60836|112
4|23522|116710
4|5183|114942
4|62889|520878
4|5184|124683
4|23523|118160
6|38509|373
4|5185|1161028
4|48500|517009
4|23524|137897
6|60839|69
4|23525|115634
4|48501|171413
4|5186|393301
4|5187|128636
4|48502|426995
4|23526|133172
4|5188|98611
4|48503|294461
4|23527|133342
4|48504|386727
4|5189|528494
4|23528|4070449
6|33259|69
4|48505|153051
4|43250|245243
4|23529|111823
4|43251|208207
4|48506|204270
4|43252|184744
4|48507|158965
4|43253|11412292
4|48508|391679
4|43254|803522
4|48509|431908
4|43255|118761
4|43256|673070
4|43257|5954449
4|43258|372935
6|41206|69
4|43259|130123
6|48945|106
6|43690|97
4|33960|248151
6|43691|100
4|33961|132378
4|33962|185733
4|33963|189447
4|33964|223394
4|58940|839938
4|33965|601196
4|58941|376634
6|43696|100
4|33966|342025
4|58942|7983850
4|33967|551966
4|58943|859028
4|33968|342701
4|58944|496120
4|33969|202540
4|53690|568964
4|58945|316247
4|53691|357438
4|58946|14087000
4|53692|643266
4|58947|487308
4|41910|222085
4|53693|385148
4|58948|683490
6|51641|69
4|41911|132180
4|53694|557592
4|58949|355869
4|7990|2925599
4|41912|669002
4|53695|854833
6|51643|97
4|41913|875029
4|7991|83197
4|53696|581992
4|14330|124143
4|41914|292904
4|7992|83014
4|53697|430560
4|7993|81792
4|14331|112675
4|41915|143048
4|53698|438555
4|41916|522856
4|7994|133055
4|14332|231596
4|53699|413127
6|24063|98
6|29318|106
4|7995|101792
4|41917|171493
4|14333|6731284
4|7996|96657
4|41918|198601
4|14334|275773
6|51649|69
6|24065|104
4|14335|111442
4|41919|7636928
4|7997|344066
4|61640|1136304
4|7998|386067
4|61641|644909
4|14336|664626
6|24067|526
4|7999|135134
4|61642|366681
4|14337|127133
4|61643|483613
4|14338|144802
4|34060|198662
4|61644|405449
4|14339|120732
4|34061|153564
4|61645|613973
4|34062|218500
4|61646|382468
4|34063|143489
4|61647|339667
4|34064|327404
4|61648|424394
6|32012|206
4|34065|753638
4|61649|491124
4|34066|219413
6|39752|103
4|34067|253793
4|34068|414516
4|34069|511233
4|24770|176681
6|32018|106
4|24771|297622
4|65330|14045014
4|24772|124181
4|65331|276922
4|24773|10852917
4|65332|447587
6|39759|98
4|24774|207823
4|65333|266150
4|49750|693288
4|24775|109287
4|65334|404671
4|49751|1690505
4|24776|221167
4|65335|10899924
4|49752|679455
6|47700|1040
6|59483|212
4|24777|213236
4|65336|27096589
4|49753|591354
6|59484|165
4|24778|135171
4|65337|2417498
4|49754|1375893
4|24779|262882
4|65338|321917
4|49755|602143
4|65339|251102180
4|49756|3623400
6|59487|103
4|49757|798600
6|59488|106
4|49758|862907
4|32720|174499
4|49759|698354
4|32721|92554
6|47707|95
4|32722|6319760
4|32723|102268
4|57700|704824
4|32724|122849
4|57701|3271575
4|32725|389542
4|57702|3269070
4|32726|120006
4|32727|85787
4|57703|61010536
4|32728|137807
4|57704|613924
4|32729|99889
4|52450|565154
4|57705|582992
6|62181|106
4|52451|538663
4|57706|752538
6|62182|105
4|52452|616887
4|57707|37759363
4|52453|479401
4|57708|462471
4|48190|4047336
4|52454|2066103
4|57709|1905926
4|48191|112877
4|52455|614602
4|48192|307690
6|62186|100
4|48193|13929382
4|52456|477197
4|48194|601928
4|52457|1511937
6|50405|69
4|52458|803912
4|48195|133349
4|900|55260
4|52459|395429
4|48196|296719
4|901|85876
4|48197|211419
4|902|39069
4|48198|230362
6|52892|206
4|903|39556
4|48199|147091
4|60400|68194467
6|52893|69
4|904|55606
4|60401|353935
6|8180|100
4|905|61052
4|15580|139993
4|60402|482564
4|906|41388
4|15581|107933
4|60403|535413
4|56140|755517
6|52896|106
4|907|43419
4|15582|109246
4|60404|477790
4|56141|356235
6|52897|106
6|8183|100
4|908|33862
4|15583|91281
4|60405|12482334
4|56142|1891796
6|13531|104
4|909|43533
4|15584|10926131
4|60406|458024
4|56143|350357
6|52899|69
4|15585|113667
4|60407|1150040
4|56144|515996
4|62890|506115
4|15586|11449580
4|60408|1296592
4|56145|39650917
4|62891|322064
4|15587|137595
4|60409|19261183
4|56146|1597787
4|62892|434278
4|15588|112639
4|56147|371394
4|62893|395577
6|60841|1353
4|15589|146770
4|56148|2891474
4|62894|467833
6|13537|105
6|60842|813
4|56149|987304
4|62895|856844
6|13538|106
6|60843|69
4|5190|7638303
4|62896|363950
4|5191|415085
4|23530|1778114
4|62897|1207382
6|60845|69
4|5192|488162
4|23531|102657
4|62898|352880
4|5193|90341
4|23532|110766
4|62899|296792
4|5194|1601187
4|23533|743314
6|60848|1666
4|48510|326309
4|5195|149044
4|23534|153710
6|33265|94
6|60849|106
4|48511|140336
4|5196|152133
4|23535|316079
6|33266|155
4|23536|1358497
4|48512|742656
4|5197|102111
6|33267|100
4|48513|162265
4|5198|966494
4|23537|114910
4|5199|461757
4|48514|336869
4|23538|113100
6|33269|97
4|43260|220207
4|48515|82680
4|23539|99407
4|43261|120748
4|48516|271887
4|43262|418403
4|48517|135467
6|41210|69
4|43263|139003
4|48518|242672
4|48519|137648
4|43264|3667312
6|48950|169
4|43265|152741
6|48951|69
6|41213|106
4|43266|2448511
4|43267|2255048
6|48953|102
4|43268|210703
6|48954|218
4|43269|442708
4|33970|196044
6|41218|69
4|33971|189023
4|33972|307505
6|48958|98
4|33973|189797
4|33974|194671
4|58950|540368
4|33975|156163
4|58951|545790
4|33976|280463
4|58952|951468
6|56900|100
4|33977|146358
4|58953|430334
4|33978|1819920
4|58954|1299499
4|33979|246618
4|58955|15743324
6|56903|103
4|58956|527944
6|29320|99
4|58957|424171
6|56905|69
4|41920|190241
4|58958|651146
6|51651|1060
6|29322|102
4|41921|174900
4|58959|650753
6|29323|106
4|41922|439501
4|41923|237145
4|41924|357253
4|14340|389242
6|51655|97
4|41925|2619582
4|14341|86964
4|41926|284251
4|14342|110477
4|41927|194006
4|14343|84821584
4|41928|256918
4|14344|421222
4|41929|155252
4|61650|399850
4|14345|99451
6|24076|196
4|9200|94407
4|61651|44963297
4|14346|110351
4|9201|2803831
4|61652|1001942
4|14347|103825
4|9202|134699
4|61653|835427
4|14348|161119
4|9203|78728
4|34070|269244
4|61654|330763
4|14349|371773
4|34071|136415
4|9204|83479
4|61655|284136
4|9205|1317162
4|34072|205151
4|61656|312654
4|34073|71946104
4|9206|97261
4|61657|431568
4|34074|322148
4|9207|7444382
4|61658|360863
4|9208|209590
4|34075|130134
4|61659|376909
6|39761|100
4|34076|4042575
4|9209|232632
4|34077|18645758
4|34078|304531
6|39764|65
6|32026|106
4|34079|194942
6|32027|94
4|24780|117925
6|39766|89
4|24781|134694
4|65340|11606689
6|39767|104
4|24782|348785
4|65341|35042384
4|24783|374803
4|65342|9094008
4|24784|170530
4|65343|372605
4|49760|677430
6|59491|102
6|5602|97
4|24785|215922
4|65344|11578617
4|49761|2237646
4|24786|135868
4|65345|5065418
4|49762|719941
4|24787|132640
4|65346|73560744
4|49763|983446
4|24788|122375
4|65347|513409
4|49764|1056195
4|24789|5162929
4|65348|10605417
4|49765|742176
4|65349|483780
4|49766|829199
6|59497|181
4|49767|765166
6|5609|206
6|42460|118
6|47715|69
4|32730|117649
4|49768|48842040
6|47716|94
6|59499|98
4|32731|160040
4|49769|1001562
4|32732|944801
6|42463|169
4|32733|122092
6|42464|106
4|57710|464147
4|32734|628340
4|32735|88950
4|57711|395566
6|42466|100
4|32736|106529
4|57712|469890
4|32737|142236
4|57713|381554
4|32738|117043
4|57714|741232
4|32739|98780
4|52460|534292
4|57715|458165
6|62191|100
4|52461|442874
4|57716|479055
4|52462|445656
4|57717|666481
4|52463|6725871
4|57718|860667
4|52464|661497
4|57719|7358317
6|50412|92
4|52465|355701
4|52466|935532
4|13100|1650365
4|52467|322374064
4|13101|99968539
4|52468|479682
4|13102|12305729
4|910|64260
4|52469|456808
6|50417|813
4|13103|158092
4|911|233630
4|912|47935
6|50418|138
4|13104|135810
4|913|30861
4|60410|432697
4|13105|2558905
4|914|29093
4|60411|424461
4|13106|335556
4|915|37000
4|15590|118049
4|60412|2161951
4|13107|137987
4|916|32079
4|15591|142228
4|60413|518579
4|13108|105408
4|56150|542105
4|13109|89489
4|917|59907
4|15592|634703
4|60414|560741
4|56151|595719
4|918|42731
4|15593|121754
4|60415|441862
4|56152|830448
4|919|45091
4|15594|1013727
4|60416|442266
4|56153|745516
4|15595|99833
4|60417|428934
4|56154|556825
6|13543|316
4|15596|99116
4|60418|4535127
4|56155|410780
6|8197|108
4|15597|129867
4|60419|2963889
4|56156|804182
6|13545|106
4|56157|616720
4|15598|1094858
4|15599|44915649
4|56158|662956
4|56159|510516
6|13548|100
6|38524|104
4|23540|98518
6|38526|98
6|60855|214
6|33271|149
4|64100|1282265
4|23541|128602
6|33272|173
4|64101|347895
4|23542|281742
6|60857|120
6|38528|89
4|23543|114845
4|64102|529983
6|38529|173
6|33274|69
6|60858|217
4|64103|24394873
4|48520|312991
4|23544|122764
6|33275|103
4|23545|146484
4|64104|812772
4|48521|169332834
6|33276|69
4|64105|341704
4|48522|866727
4|23546|497659
4|64106|412587
4|48523|357909
4|23547|409167
4|64107|1377079
4|48524|334020
4|23548|107481
6|33279|98
4|23549|109309
4|48525|127829
4|43270|243749
4|64108|1428746
4|64109|774513
4|43271|1544183
4|48526|244202
4|48527|1284109
4|43272|242189
4|43273|152363
4|48528|227242
4|43274|211461
4|48529|193314
6|41222|198
4|43275|660374
4|43276|828180
6|41224|95
6|48962|104
4|43277|149868
6|48963|94
4|43278|273594
6|48964|106
6|41226|69
4|43279|541002
4|33980|258463
4|33981|144947
6|41229|69
6|48967|100
4|33982|251689
6|48968|3316
4|33983|414257
6|48969|100
4|33984|31034593
4|58960|685816
4|33985|768603
4|58961|586153
4|33986|267204
4|58962|18561521
4|33987|135690
4|58963|423305
6|56911|69
4|33988|264313
4|58964|543207
6|56912|104
4|33989|230107
4|58965|1166116
6|56913|98
4|58966|1111282
4|19600|998131
4|58967|374935
4|41930|5774168
4|19601|99355
4|58968|521635
6|56916|69
4|19602|300091
4|41931|130120
4|58969|741417
4|41932|313159
4|19603|678314
6|29334|104
6|56918|100
4|19604|168670
4|41933|143148
4|14350|120420
4|41934|496317
4|19605|109535
4|19606|159276
4|14351|122738
4|41935|14063081
6|24082|98
6|29337|100
6|51666|210
4|19607|111027
4|41936|251980
4|14352|143022
4|19608|120625
4|41937|159653
4|14353|105400
6|51668|163
4|41938|170718
4|14354|150554
4|19609|89272
6|51669|69
4|41939|209371
4|61660|7273952
4|14355|114946
4|9210|1661344
4|61661|935792
4|14356|129892
6|12304|106
4|14357|624534
4|9211|1577064
4|61662|355339
4|14358|223927
4|9212|44978929
4|61663|425322
6|12306|90
4|14359|243891
4|34080|233857
4|9213|108896
4|61664|432236
4|34081|210549
4|9214|132056
4|61665|501735
4|9215|96331
4|34082|219035
4|61666|406267
6|32030|94
4|22300|142186
4|34083|213552
4|9216|1865280
4|61667|2975471
4|9217|49566693
4|34084|270152
4|22301|255315
4|61668|383699
6|32032|100
4|22302|81144
4|9218|178483
4|34085|225892
4|61669|466053
6|39771|120
4|22303|85547437
4|34086|200060
4|9219|123861
4|22304|127588
4|34087|343933
6|39773|100
4|22305|113483
4|34088|200402
4|22306|298276
4|34089|1227149
4|24790|134229
4|22307|108043
4|24791|79904
4|22308|134618
4|65350|3921115
6|39777|65
4|22309|69797
4|24792|124532
4|65351|296891
6|39778|169
6|5610|106
4|24793|91336
4|65352|174800669
6|39779|65
4|24794|162013
4|65353|97163884
4|49770|5233885
4|24795|97596
4|65354|340584
4|49771|26326920
