ip version|port|bytes
4|55164|216085269
6|26253|27115
4|53777|105825007
6|24866|10347
6|26254|3771
6|24867|14599
4|55165|9806335
4|53778|18099546
6|26255|13719
4|55166|200637577
4|53779|18212945
6|24868|19478
4|55167|58454952
6|26256|19663
6|24869|17223
6|50450|26437
4|55168|27711328
6|26257|36787
6|50451|22265
6|50452|21021
4|55169|16152257
6|26258|33353
6|50453|15329
6|26259|21952
6|50454|23025
6|50455|14793
6|50456|25559
6|50457|15082
6|50458|13440
4|36560|23517312
6|50459|19090
4|36561|31155868
4|36562|20929921
4|36563|12133897
4|36564|5887607
4|36565|29031400
4|60760|302994100
4|36566|10391563
4|60761|23289761
6|31850|12328
4|36567|75096451
6|31851|22624
4|60762|80059178
4|36568|21388815
6|31852|17508
4|60763|8400733
4|36569|10778471
4|62150|6717926
4|60764|53211835
6|31853|21481
4|62151|20759646
6|33240|11924
6|31854|33458
4|60765|43508865
4|62152|18595510
6|33241|18819
6|31855|20504
4|60766|24016917
4|62153|5415653
6|33242|24862
4|60767|27111548
6|31856|28982
4|62154|6499566
6|33243|11511
6|31857|23983
4|60768|38733271
4|62155|25615260
6|33244|10271
6|33245|26535
4|60769|10637510
6|31858|8961
4|62156|32199389
6|33246|30086
4|17960|2257417
6|31859|21289
4|62157|37079210
4|17961|1132781
4|62158|19164568
6|33247|10308
6|33248|29515
4|17962|10441334
4|62159|31117954
6|33249|21077
4|17963|671539
4|19350|5683299
4|17964|6607620
4|19351|27215623
4|17965|26655587
4|19352|11676960
4|17966|15862746
4|19353|1125016
4|17967|1107141
4|19354|7383477
4|17968|5185510
4|19355|2304642
4|17969|815554
4|43550|22958826
4|19356|9128993
4|43551|7813280
6|14640|29155
4|19357|4577683
6|14641|16316
4|43552|14112095
4|19358|12795798
4|43553|25369873
6|14642|19610
4|19359|976724
6|14643|15883
6|16030|16286
4|43554|46826645
6|14644|17172
6|16031|32444
4|43555|25955760
6|16032|18056
4|43556|16778691
6|14645|16745
6|16033|13674
4|43557|6268416
6|14646|30183
6|14647|17200
6|16034|15991
4|43558|24522973
6|14648|38823
6|16035|30031
4|43559|14689786
6|14649|7302
6|16036|16756
6|40230|30265
6|16037|21944
6|40231|43022
6|16038|15915
6|40232|22777
6|1870|18425
6|16039|29907
6|40233|27276
6|40234|31175
6|1871|20165
6|1872|31650
6|40235|17934
6|1873|25973
6|40236|22630
6|3260|19276
6|40237|35213
6|3261|13554
