ip version|port|bytes
4|17975|2433790
4|19362|5504097
4|17976|1670551
4|19363|717247
4|17977|435302
4|19364|676462
4|17978|1127847
4|19365|2758440
4|17979|494535
4|43560|3071427
4|19366|3661078
6|14650|2923
4|43561|1136720
4|19367|1309827
6|14651|2398
4|43562|9424425
4|19368|1083460
4|43563|1140308
6|14652|3178
4|19369|1420817
6|16040|2232
4|43564|1555969
6|14653|3153
6|16041|1570
6|14654|3450
4|43565|17504519
6|14655|2127
6|16042|3861
4|43566|2584974
6|16043|2854
6|14656|164661
4|43567|1026524
6|14657|3642
6|16044|58472
4|43568|6842014
6|14658|2540
6|16045|2117
4|43569|4039870
6|16046|6714
6|14659|4723
6|40240|79054
6|16047|16221
6|40241|2740
6|40242|3556
6|16048|2251
6|1880|3396
6|16049|1456
6|40243|3333
6|1881|3976
6|40244|3362551
6|1882|3026
6|40245|2668
6|3270|2387
6|1883|8603
6|40246|3605
6|40247|3884
6|1884|2523
6|3271|2591
6|3272|1108
6|1885|2714
6|40248|5451
6|1886|2326
4|26350|2872686
6|40249|10348
6|3273|2251
6|3274|2021
4|26351|11897712
6|1887|4129
6|1888|1921
6|3275|55567
4|26352|3589361
6|57910|30197
6|1889|2119
4|26353|1528560
6|57911|13319
6|3276|1320
6|3277|1765
4|26354|1489854
6|57912|4938
6|57913|18388
4|26355|2730087
6|60690|2707
6|3278|1778
6|3279|1743
6|57914|12395
4|26356|1653829
6|60691|5230
4|26357|905603
6|60692|5008
6|57915|13417
4|26358|1307146
6|60693|6469
6|57916|15874
4|26359|3529818
6|60694|2222
6|57917|14876
6|23030|2115
6|60695|111454
6|57918|22147
6|23031|2481
6|60696|13188
6|57919|21834
6|23032|2509
6|60697|3494276
6|60698|5856
6|23033|3577
6|23034|2918
6|60699|14021
6|23035|3309
6|17890|2390
6|17891|3735
6|23036|2761
6|17892|1699
6|23037|2644
4|48190|4295229
6|23038|3050
6|17893|2139
4|48191|3772052
6|17894|2762
6|23039|3111
4|48192|9204744
6|17895|2314
4|48193|12596746
6|17896|1684
4|48194|14375655
6|17897|2965
4|48195|2151763
6|17898|2746
4|48196|3808484
6|17899|2258
6|43480|3243
4|48197|2606195
6|43481|4807
4|48198|1558937
6|43482|3347
4|48199|830477
6|43483|5389
6|64900|5573
6|43484|4266
6|64901|5530
6|64902|2754
6|43485|74960
6|43486|14763
6|64903|226959
6|43487|13059
6|64904|5048
6|43488|6919
6|64905|4699
6|43489|281391
4|29590|1086931
6|64906|7982
4|29591|2609111
6|64907|3065
4|29592|2472629
6|64908|140460
6|64909|6811
4|29593|8147019
4|29594|21066394
4|29595|785693
4|29596|8271132
4|53790|11871369
4|29597|1067546
4|53791|4838286
6|24880|2744
6|24881|2388
4|29598|2883100
4|53792|6699763
6|24882|1082
4|29599|634636
4|55180|5724809
4|53793|17550903
6|24883|2230
4|55181|134962669
6|26270|3949
4|53794|10134299
6|24884|227155
4|55182|20851283
6|26271|3436
4|53795|3151208
4|55183|1605667
6|26272|30803
4|53796|13054023
6|24885|175897
6|24886|53284
6|26273|2234
4|55184|33638870
4|53797|82261778
6|24887|3153
6|26274|6317
4|55185|4001515
4|53798|2794560
4|55186|6705553
6|26275|1773
4|53799|1899288
6|24888|3133
6|26276|2991
4|55187|7104418
6|24889|2818
6|50470|13326
6|26277|15194
4|55188|14325665
6|50471|37167
6|50472|12738
6|26278|3499
4|55189|7897610
6|26279|2711
6|50473|497226
6|50474|14680
6|50475|27143
6|50476|31501
6|50477|11778
6|50478|144606
4|36580|16859332
6|50479|35983
4|36581|1914780
4|36582|28576034
4|36583|2089534
4|36584|2846035
4|36585|17172193
4|60780|6999492
4|36586|1671786
4|60781|1956033
6|31870|2720
4|36587|7544466
4|60782|14828149
6|31871|1026407
4|36588|19061864
6|31872|2748
4|60783|8330890
4|36589|153533590
4|62170|4432102
6|31873|3020
4|60784|4551263
4|62171|97022229
6|33260|4312
6|33261|1896
4|60785|2486504
6|31874|2915
4|62172|2369224
6|33262|9036
4|60786|196860333
6|31875|11125
4|62173|292396837
4|60787|6543686
6|31876|3903
4|62174|1771868
6|33263|6683
6|31877|3126
4|60788|11368861
4|62175|1999412
6|33264|9695
4|60789|8513348
6|31878|3438
4|62176|27863738
6|33265|15740
6|33266|20807
4|17980|1155382
6|31879|5075
4|62177|52290184
4|17981|2149397
4|62178|2254900
6|33267|2459
6|33268|3987
4|17982|628116
4|62179|1036388
6|33269|4023
4|17983|1876432
4|19370|1557511
4|17984|57509156
4|19371|1277205
4|17985|1424958
4|19372|3029355
4|17986|2656875
4|19373|390117834
4|17987|4691079
4|19374|739468
4|17988|1082550
4|19375|951471
4|17989|6628670
4|43570|1571258
4|19376|14722174
4|43571|745947
6|14660|5462
4|19377|896250
6|14661|2752
4|43572|6081510
4|19378|2586703
6|14662|2667
4|43573|852855
4|19379|1753982
6|16050|5072
4|43574|9084830
6|14663|4795
6|16051|1524
4|43575|8645909
6|14664|2516
6|16052|2704
4|43576|5229541
6|14665|2668
6|16053|2485
6|14666|3872
4|43577|3574819
6|14667|2412
6|16054|2173
4|43578|10198366
6|14668|3266
6|16055|4213
4|43579|47352331
6|16056|3771
6|14669|2475
6|40250|2759
6|16057|4798
6|40251|5154
6|40252|7871
6|16058|3672
6|1890|36098
6|16059|975
6|40253|2022
6|1891|1552
6|40254|15580
6|1892|10847
6|40255|3369
6|1893|2360
6|40256|5684
6|3280|2452
6|1894|36123
6|40257|14796
6|3281|1307
6|1895|1860
6|3282|1686
6|40258|8902
4|26360|19523924
6|1896|4777
6|40259|3076
6|3283|1752
6|3284|2367
6|1897|10370
4|26361|6376126
6|1898|2129
4|26362|2148040
6|57920|3555
6|3285|1986
6|3286|1319
6|1899|8439
4|26363|1043453
6|57921|492303
4|26364|19005792
6|57922|374222
6|3287|1530
6|3288|2829
4|26365|98808229
6|57923|215298
6|3289|2078
4|26366|2857030
6|57924|9599
4|26367|3082777
6|57925|45412299
6|57926|13302
4|26368|1036100
4|26369|21357384
6|57927|22393
6|23040|4512
6|57928|28847
6|23041|3754
6|57929|121892
6|23042|1948
6|23043|2818
6|23044|2209
6|23045|3715
6|23046|3348
6|23047|1653
6|23048|3126
6|23049|3630
6|43490|8371
6|43491|102959
6|43492|3020
6|43493|125917
6|64910|43224
6|43494|32013
6|64911|4341
6|64912|241783
6|43495|2767
6|43496|3101
6|64913|3787
6|64914|25926258
6|43497|12218
6|43498|5148
6|64915|1481853
6|43499|3662
6|64916|12995
6|64917|19685
6|64918|24464
6|64919|74679
6|24890|2958
6|24891|3274
4|55190|9500207
6|24892|3263
6|26280|2580
4|55191|6761657
6|24893|3592
6|24894|1481
4|55192|9615735
6|26281|6550
6|24895|2255
6|26282|2511
4|55193|3233176
6|26283|3109
