ip version|port|bytes
6|33258|116731
6|33259|38803
4|17973|5657451
4|19360|14096443
4|17974|8783969
4|19361|5049979
4|17975|5537323
4|19362|12740897
4|17976|11658021
4|19363|6676917
4|17977|6377266
4|19364|11410668
4|17978|13623915
4|19365|6938152
4|17979|4359135
4|43560|18331136
4|19366|32254968
6|14650|498139
4|43561|21729227
4|19367|4032428
4|43562|17500564
6|14651|40916
4|19368|20833560
6|14652|46190
4|43563|57362474
4|19369|7672968
6|14653|40161
6|16040|40129
4|43564|15575578
6|16041|37653
6|14654|3391069
4|43565|15445331
6|16042|810639
6|14655|42691
4|43566|36650585
6|16043|42137
6|14656|49535
4|43567|18811807
6|14657|39594
6|16044|1055166
4|43568|43443248
6|14658|40193
6|16045|46389
4|43569|26058945
6|14659|42343
6|16046|1458628
6|40240|39834
6|16047|46174
6|40241|50330
6|40242|46561
6|16048|1034788
6|1880|36654
6|16049|234797
6|40243|42298
6|1881|86782
6|40244|1237235
6|1882|78822
6|40245|49160
6|3270|53474
6|1883|41190
6|40246|3062557
6|1884|76857
6|3271|90056
6|40247|54305
6|3272|86289
6|1885|60930
6|40248|59605
6|3273|98383
4|26350|26412555
6|1886|40714
6|40249|44045
6|1887|50364
4|26351|20258401
6|3274|54680
6|3275|252825
6|57910|263573
6|1888|73600
4|26352|28882215
6|1889|42162
6|3276|60416
4|26353|13297708
6|57911|628478
6|3277|43922
4|26354|24365983
6|57912|653406
6|3278|50187
4|26355|36062863
6|60690|472684
6|57913|540172
6|3279|586220
4|26356|28711394
6|60691|680598
6|57914|356555
4|26357|44142332
6|60692|37502164
6|57915|855035
4|26358|35071042
6|60693|89331
6|57916|3990677
4|26359|80549611
6|60694|174403
6|57917|116363
6|23030|31702
6|60695|344526
6|57918|975588
6|60696|152735
6|23031|35868
6|57919|631499
6|23032|1577961
6|60697|65895
6|23033|28644
6|60698|1786997
6|23034|129229
6|60699|116870
6|23035|47653
6|17890|1681581
6|23036|36887
6|17891|36412
6|23037|37676
6|17892|2830384
4|48190|23391411
6|17893|39800
6|23038|1055250
4|48191|14942773
6|23039|38366
6|17894|30570
4|48192|23792486
6|17895|34556
4|48193|56105002
6|17896|39913
4|48194|24166843
6|17897|36232
4|48195|20204070
6|17898|40888
4|48196|60244919
6|43480|504397
6|17899|27592
4|48197|27744310
6|43481|65990
4|48198|14749109
6|43482|60707
4|48199|14268163
6|43483|80094
6|64900|82997
6|43484|4476519
6|64901|131102
6|43485|162766
6|64902|4090458
6|43486|780398
6|64903|263881
6|43487|102217
6|64904|112813
6|43488|44202
6|64905|168575
4|29590|30540504
6|43489|121358
6|64906|171545
4|29591|9803971
6|64907|465677
4|29592|160729917
6|64908|1370456
6|64909|193002
4|29593|4643569
4|29594|10956801
4|29595|4550880
4|29596|13054147
4|53790|23814051
4|29597|6213017
4|53791|20736678
6|24880|63315
4|29598|23239813
4|53792|30436081
6|24881|45674
