ip version|port|bytes
4|19361|3478501
4|17975|11409219
4|19362|7871134
4|17976|6607088
4|19363|1072247
4|17977|1120319
4|19364|1471809
4|17978|79521060
4|19365|578773
4|17979|2851519
4|43560|13529738
4|19366|10851104
6|14650|96694
4|19367|972526
4|43561|14292481
6|14651|83741
4|43562|13983814
4|19368|27563988
6|14652|113677
4|43563|8313372
4|19369|584267
6|16040|63904
4|43564|9715767
6|14653|91158
6|16041|102485
4|43565|6938034
6|14654|97791
6|14655|89852
6|16042|93341
4|43566|17221576
6|16043|118516
4|43567|18293139
6|14656|75898
6|14657|89526
6|16044|77195
4|43568|11548129
6|16045|94199
4|43569|9849093
6|14658|89653
6|16046|78117
6|40240|108249
6|14659|103692
6|16047|77627
6|40241|96165
6|16048|90414
6|40242|86146
6|1880|88264
6|16049|89159
6|40243|84550
6|1881|105534
6|40244|84771
6|1882|111821
6|40245|83902
6|40246|90730
6|3270|70937
6|1883|77098
6|3271|86508
6|40247|74021
6|1884|78862
6|1885|87403
6|40248|78076
6|3272|85898
6|1886|67509
4|26350|22763277
6|40249|96614
6|3273|84558
4|26351|39517813
6|1887|68565
6|3274|92426
6|3275|80295
6|57910|76644
4|26352|24998254
6|1888|97624
4|26353|14969616
6|1889|65069
6|57911|78768
6|3276|93816
6|3277|74881
4|26354|169037816
6|57912|94954
6|57913|84965
4|26355|15226741
6|60690|79543
6|3278|93611
6|60691|87014
6|57914|108844
4|26356|21876602
6|3279|101620
4|26357|54910179
6|60692|91872
6|57915|72395
4|26358|87125264
6|60693|94488
6|57916|91252
6|60694|74503
6|57917|94616
4|26359|16067699
6|57918|91817
6|23030|93223
6|60695|107592
6|57919|75547
6|23031|82732
6|60696|78598
6|23032|89674
6|60697|83565
6|60698|83855
6|23033|84495
6|60699|95164
6|23034|84713
6|17890|79938
6|23035|69703
6|17891|76980
6|23036|94189
6|23037|84855
6|17892|94315
4|48190|11067272
6|17893|102407
6|23038|77960
4|48191|12384878
6|17894|91838
6|23039|100622
4|48192|15386168
6|17895|92521
4|48193|146019554
6|17896|101308
4|48194|33233238
6|17897|71070
4|48195|29788066
6|17898|105890
4|48196|7328595
6|17899|102073
6|43480|78729
4|48197|15125533
6|43481|91239
4|48198|84721661
6|43482|118217
4|48199|6319756
6|43483|79029
6|64900|73863
6|64901|96331
6|43484|101267
6|43485|102806
6|64902|97128
6|64903|92587
6|43486|88652
6|43487|71860
6|64904|113535
6|43488|96894
6|64905|101212
6|43489|98250
4|29590|17363023
6|64906|102077
6|64907|100895
4|29591|9126574
4|29592|6991290
6|64908|73451
4|29593|1727695
6|64909|78029
4|29594|10140336
4|29595|1351767
4|29596|15672834
4|53790|14706507
6|24880|105158
4|29597|3134019
4|53791|19037303
4|29598|3088947
4|53792|33957821
6|24881|96481
6|24882|118748
4|29599|21656724
4|55180|29075467
4|53793|33139895
6|26270|107111
4|55181|5891141
4|53794|16168413
6|24883|75375
6|26271|103870
4|55182|38507294
4|53795|10728605
6|24884|90523
6|24885|82746
4|55183|14570046
6|26272|96565
4|53796|21477594
6|24886|96788
4|55184|19416972
6|26273|92679
4|53797|32661505
6|26274|86738
4|55185|11041392
4|53798|13748377
6|24887|79464
6|24888|95694
4|55186|37933023
6|26275|93512
4|53799|21650007
6|24889|91113
4|55187|15083113
6|26276|80994
6|50470|93155
6|26277|92747
4|55188|37989263
6|50471|103210
4|55189|119563069
6|26278|75725
6|50472|81979
6|26279|90685
6|50473|84454
6|50474|88926
6|50475|85038
6|50476|73384
6|50477|100644
6|50478|104820
6|50479|102505
4|36580|16507270
4|36581|5743716
4|36582|4619033
4|36583|8815096
4|36584|19684086
4|36585|26619573
4|60780|14774437
4|36586|9624122
6|31870|94153
