ip version|port|bytes
6|24866|32625
6|26253|34121
4|55164|29458763
4|53777|16319153
6|26254|32237
4|55165|20460492
4|53778|27673784
6|24867|43936
6|24868|29533
6|26255|37365
4|55166|110914382
4|53779|18365051
6|26256|30965
6|24869|36095
4|55167|19361454
6|50450|7874477
6|26257|37137
4|55168|19309287
6|50451|1207343
6|26258|11049432
4|55169|22316817
6|50452|1289890
6|26259|34263
6|50453|2515402
6|50454|2144377
6|50455|1474908
6|50456|2198502
6|50457|728658
6|50458|2632697
4|36560|12068458
6|50459|1416838
4|36561|25380463
4|36562|13121317
4|36563|159980385
4|36564|12041986
4|36565|14209090
4|60760|40396500
4|36566|19658739
6|31850|682055
4|60761|16670058
4|36567|16229106
4|60762|15345034
6|31851|195358
4|36568|37542892
6|31852|33564
4|60763|21517127
4|36569|13733783
4|62150|16147866
4|60764|23090225
6|31853|41678
4|62151|9895127
6|33240|70824
6|31854|35150
4|60765|60408040
4|62152|21855476
6|33241|112735
6|31855|40673
4|60766|34758260
4|62153|16734065
6|33242|73015
6|31856|27470
4|60767|15032762
4|62154|13225069
6|33243|63097
6|31857|37537
4|60768|27562960
4|62155|6875972
6|33244|283717
4|60769|28837315
6|31858|5603534
4|62156|15631416
6|33245|64037
6|31859|32881
6|33246|63537
4|17960|16226463
4|62157|13605491
4|17961|7999647
4|62158|13364413
6|33247|71335
4|17962|8061239
4|62159|15803494
6|33248|59551
4|17963|21055202
4|19350|7850591
6|33249|99719
4|17964|14931756
4|19351|5152688
4|17965|7349474
4|19352|11124251
4|17966|11762266
4|19353|7264526
4|17967|10229502
4|19354|6396548
4|17968|9544013
4|19355|9578077
4|17969|8027580
4|43550|14862247
4|19356|7018196
6|14640|517304
4|43551|8571950
4|19357|13532761
6|14641|36319
4|43552|40498836
4|19358|6241466
6|14642|200326
4|43553|13497948
4|19359|12769364
6|16030|43836
6|14643|48250
4|43554|21726377
6|16031|24471
6|14644|57859
4|43555|15911948
6|16032|30366
6|14645|91697
4|43556|17427493
6|16033|31190
6|14646|221230
4|43557|10421220
6|14647|48117
6|16034|30552
4|43558|23883552
6|16035|38238
6|14648|276711
4|43559|11791133
6|16036|33608
6|14649|36561
6|40230|11757516
6|16037|38965
6|40231|79072
6|16038|1844120
6|40232|65003
6|1870|36182
6|16039|38613
6|40233|66169
6|1871|47390
6|40234|90842
6|1872|43704
6|40235|71834
6|1873|28311
6|3260|35567
6|40236|64209
6|1874|60286
6|3261|29802
6|40237|75448
4|65390|16440191
6|3262|32425
6|1875|42136
6|40238|76906
4|65391|14251493
6|3263|87488
6|1876|212188
4|26340|29025058
6|40239|86076
4|65392|10780711
6|1877|26906
6|3264|93613
4|26341|27588904
4|65393|12633105
6|1878|36788
6|3265|42465
4|26342|323245164
6|57900|225491
4|65394|11157561
6|1879|112312
6|3266|30223
4|26343|21673049
6|57901|406306
4|65395|15380389
6|3267|49256
4|26344|77814212
6|57902|1486976
4|65396|13976957
6|3268|31836
4|26345|31532910
4|8290|6565768
6|60680|120819
6|57903|240103
4|65397|14974802
6|3269|31864
4|26346|76169361
4|8291|15175093
6|60681|160762
6|57904|751765
4|65398|25446147
4|26347|51401641
4|8292|19643952
6|60682|1039476
6|57905|142235
4|65399|12373619
6|57906|2913739
4|26348|27172119
4|8293|8280307
6|60683|425379
4|26349|19085795
4|8294|8458522
6|60684|1009384
6|57907|143171
6|23020|14649561
4|8295|2973787
6|60685|552660
6|57908|617565
4|8296|9058798
6|23021|37204
6|60686|172823
6|57909|901315
4|8297|4815199
6|23022|30109
6|60687|78811
6|23023|38281
4|8298|6963784
6|60688|273289
6|23024|40242
4|46790|17785069
4|8299|5909693
6|60689|275179
6|17880|23966
4|46791|26711321
6|23025|27081
6|17881|43279
6|23026|6225535
4|46792|16430209
6|23027|42136
6|17882|39235
4|46793|12566838
4|48180|20860225
6|23028|36071
6|17883|33115
4|46794|18605876
4|48181|13507164
6|17884|49935
4|46795|11948704
6|23029|31284
4|48182|16847185
6|17885|42610
4|46796|12559649
4|48183|17433340
6|17886|29555
4|46797|13025187
4|48184|16302455
6|17887|38418
4|46798|14186091
4|48185|19331589
6|17888|3011196
4|46799|9902484
4|48186|11595211
6|17889|32413
6|43470|2523109
4|48187|10809174
6|43471|64250
4|48188|12806105
6|43472|7680877
4|48189|15061764
6|43473|55457
6|43474|85235
6|43475|69116
6|43476|67077
6|43477|59885
6|43478|71037
4|29580|26747264
6|43479|83241
4|29581|6691042
4|29582|11176179
4|29583|8082534
4|29584|111201399
4|29585|5704728
4|29586|10403033
4|53780|27398613
6|24870|31898
4|29587|6991508
4|53781|14698452
4|29588|8530737
4|53782|68966547
6|24871|35705
6|24872|43834
4|29589|7955997
4|55170|20477066
4|53783|31619584
6|24873|29192
6|26260|35888
4|55171|26121931
4|53784|20471314
6|24874|43162
4|55172|35105096
6|26261|45152
4|53785|15930230
6|26262|35548
4|55173|13650573
4|53786|41717814
6|24875|32355
6|24876|41530
4|55174|20652568
6|26263|83313
4|53787|31291629
6|26264|32172
6|24877|28054
4|55175|14051164
4|53788|54390154
6|24878|30574
4|55176|40867758
6|26265|35099
4|53789|14427523
6|26266|391622
6|24879|36721
4|55177|13505902
6|50460|2246599
4|55178|23064874
6|26267|31860
6|50461|980817
6|26268|35915
4|55179|14279559
6|50462|762038
6|26269|37879
6|50463|779634
6|50464|1627414
6|50465|3108306
6|50466|3759332
6|50467|1603723
6|50468|1594363
4|36570|28253274
6|50469|1575907
4|36571|8513465
4|36572|14391941
4|36573|55675830
4|36574|9209905
4|36575|10376247
4|60770|26467725
4|36576|19533613
6|31860|35980
4|60771|17176261
4|36577|48397268
6|31861|40316
4|60772|24501995
4|36578|17367761
6|31862|1002330
4|60773|23670867
4|36579|353847261
4|62160|21258231
6|31863|37474
6|33250|74827
4|60774|15529723
4|62161|14182380
6|31864|58018
4|60775|22603836
4|62162|23146188
6|33251|74584
6|33252|49743
4|60776|16752629
6|31865|43604
4|62163|9209901
4|60777|16022789
6|31866|33356
4|62164|396580160
6|33253|420159
6|31867|41565
6|33254|48801
4|60778|41952027
4|62165|25202132
6|31868|406402
6|33255|617405
4|60779|22240478
4|62166|13501623
4|17970|9693855
6|31869|36830
4|62167|19936782
6|33256|90645
4|17971|9658782
4|62168|35075096
6|33257|51547
4|17972|6184003
4|62169|8893702
6|33258|2395595
4|17973|6873385
4|19360|16303720
6|33259|57406
4|17974|9219995
4|19361|8654431
4|17975|7087239
4|19362|6592479
4|17976|7801109
4|19363|7250905
4|17977|26225083
4|19364|7635092
4|17978|10418180
4|19365|4745821
4|17979|5011820
4|43560|17451321
4|19366|16175747
6|14650|35308
4|43561|13298734
4|19367|8125233
6|14651|62364
4|43562|17634585
4|19368|34476106
6|14652|32642
4|43563|10529558
4|19369|6999968
6|16040|237683
6|14653|31093
4|43564|20110945
6|16041|30790
6|14654|1156618
4|43565|13992077
6|16042|111482
6|14655|28210
4|43566|24390268
6|16043|34208
6|14656|7935652
4|43567|10910734
6|16044|5321886
6|14657|34930
4|43568|13223293
6|14658|40132
6|16045|35051
4|43569|20491841
6|16046|957203
6|14659|35212
6|40240|103882
6|16047|35499
6|40241|70312
6|16048|30993
6|40242|429741
6|1880|43099
6|16049|51000
6|40243|73833
6|1881|53436
6|40244|59893
6|1882|27204
6|40245|573297
6|1883|41203
6|3270|74775
6|40246|77752
6|3271|39224
6|1884|30512
6|40247|66792
6|3272|31160
6|1885|44772
6|40248|1470765
6|3273|39835
6|1886|30716
4|26350|20277191
6|40249|99763
6|1887|49202
6|3274|28853
4|26351|17005260
6|3275|63139
6|1888|40408
4|26352|36599980
6|57910|1347819
6|3276|46711
6|1889|29368
4|26353|27857245
6|57911|191758
6|3277|36160
4|26354|32053074
6|57912|990911
6|3278|38835
4|26355|21814261
6|60690|326466
6|57913|252649
4|26356|19438065
6|60691|283822
6|57914|107753
6|3279|43634
4|26357|24757938
6|60692|634062
6|57915|367763
4|26358|24990118
6|60693|157574
6|57916|595901
4|26359|22326874
6|60694|183712
6|57917|495842
6|23030|77322
6|60695|216863
6|57918|159854
6|23031|42677
6|60696|2883147
6|57919|297063
6|23032|27485
6|60697|282067
6|23033|156010
6|60698|223273
6|23034|425552
6|60699|430627
6|17890|37524
6|23035|35516
6|17891|31071
6|23036|117908
6|17892|41451
6|23037|52790
4|48190|40803338
6|23038|3326782
6|17893|28991
4|48191|11587843
6|23039|46356
6|17894|52930
4|48192|16654932
6|17895|26660
4|48193|15062849
6|17896|218158
4|48194|10879081
6|17897|31935
4|48195|8296323
6|17898|34056
4|48196|16797399
6|17899|50150
6|43480|58043
4|48197|13244657
6|43481|73939
4|48198|12177301
6|43482|70349
4|48199|11454206
6|43483|61719
6|64900|115684
6|43484|59463
6|64901|205337
6|43485|65142
6|64902|505914
6|43486|75490
6|64903|96888
6|43487|67798
6|64904|218348
6|43488|6478717
6|64905|232129
4|29590|8288028
6|43489|62564
6|64906|903223
4|29591|4793130
6|64907|175423
6|64908|4245719
4|29592|26698448
4|29593|7069687
6|64909|189292
4|29594|8503682
4|29595|4464624
4|29596|9815956
4|53790|36654812
6|24880|29273
4|29597|5542466
4|53791|22566404
6|24881|51864
4|29598|9175557
4|53792|22532622
6|24882|53708
4|29599|5043983
4|55180|55659303
4|53793|19860177
6|24883|40747
6|26270|39502
4|55181|16613535
4|53794|24849960
4|55182|31457083
6|26271|47212
4|53795|40630893
6|24884|351562
6|26272|34648
6|24885|38546
4|55183|194086452
4|53796|19593157
6|24886|29899
4|55184|25354346
6|26273|38274
4|53797|45417553
6|24887|44258
6|26274|29240
4|55185|18942099
4|53798|20233026
6|24888|52556
6|26275|45944
4|55186|67064228
4|53799|75506487
6|24889|25938
6|26276|26049
4|55187|15321329
6|50470|1479114
6|26277|36755
4|55188|20562650
6|50471|1443041
6|26278|50939
4|55189|24551732
6|50472|895761
6|26279|40328
6|50473|1313228
6|50474|898076
6|50475|1138290
6|50476|2278554
6|50477|2483479
6|50478|2182886
4|36580|12500383
6|50479|1136228
4|36581|15333390
4|36582|14947908
4|36583|12006669
4|36584|82348487
4|36585|11748809
4|60780|20258024
4|36586|17098999
6|31870|33649
4|60781|25603140
4|36587|59566036
6|31871|44586
4|60782|19157622
4|36588|20819825
6|31872|26860
4|60783|16890892
4|36589|16924823
4|62170|21153309
6|31873|40501
4|60784|18914044
4|62171|30510589
6|33260|1369046
6|31874|1356950
4|60785|14061521
4|62172|26750863
6|33261|71860
4|60786|26604514
6|31875|34979
4|62173|22467042
6|33262|65013
6|31876|34474
4|60787|16763596
4|62174|29622414
6|33263|58260
6|31877|174893
4|60788|68729499
4|62175|27256471
6|33264|69762
6|31878|31652
4|60789|36524191
4|62176|18218213
6|33265|114944
4|17980|5397858
6|31879|36268
4|62177|96842124
6|33266|105213
4|17981|9616814
4|62178|13675968
6|33267|65534
4|17982|16200294
4|62179|24828539
6|33268|112436
4|17983|12388031
4|19370|6985596
6|33269|71088
4|17984|17432440
4|19371|6662459
4|17985|15016936
4|19372|12307720
4|17986|7097252
4|19373|6859079
4|17987|8415564
4|19374|6873690
4|17988|6701974
4|19375|4815523
4|17989|11651343
4|43570|17811117
4|19376|6252765
6|14660|62884
4|43571|25269661
4|19377|5604100
6|14661|33621
4|43572|13715373
4|19378|13143375
6|14662|16810229
4|43573|18697133
4|19379|12919885
6|14663|31335
6|16050|600595
4|43574|13758442
6|14664|35625
6|16051|56074
4|43575|12013838
6|16052|65801
6|14665|34303
4|43576|15499892
6|16053|32826
6|14666|2430027
4|43577|14989520
6|14667|38888
6|16054|9327752
4|43578|16690403
6|16055|76170
6|14668|8547190
4|43579|9837611
6|16056|37571
6|14669|57904
6|40250|76246
6|16057|22814
6|40251|66250
6|16058|29420
6|40252|10454145
6|1890|43386
6|16059|30586
6|40253|68682
6|1891|1105523
6|40254|64916
6|1892|37437
6|40255|73957
6|1893|26277
6|40256|157106
6|3280|317863
6|1894|40403
6|3281|34303
6|40257|241093
6|1895|51646
6|3282|127037
6|40258|69718
6|3283|34559
6|1896|60016
4|26360|39380996
6|40259|256326
6|1897|50890
6|3284|39177
4|26361|48250280
6|1898|2145659
6|3285|40614
4|26362|17995067
6|57920|2747252
6|3286|34041
4|26363|20452834
6|1899|60649
6|57921|175494
6|3287|206751
4|26364|29799853
6|57922|14060926
6|3288|29941
4|26365|33519817
6|57923|303655
6|3289|25519
4|26366|23448222
6|57924|873750
4|26367|20025672
6|57925|392319
4|26368|27171461
6|57926|3616068
4|26369|28622928
6|57927|126632
6|23040|38877
6|57928|1573793
6|23041|61482
6|57929|296944
6|23042|33873
6|23043|43253
6|23044|190645
6|23045|92975
6|23046|77407
6|23047|37057
6|23048|29536
6|23049|29213
6|43490|65008
6|43491|71077
6|43492|5479752
6|43493|110453
6|64910|1207246
6|43494|113702
6|64911|150471
6|43495|61066
6|64912|1032901
6|43496|280793
6|64913|992387
6|43497|69512
6|64914|137594
6|43498|92811
6|64915|298300
6|43499|66747
6|64916|149230
6|64917|193530
6|64918|219940
6|64919|180453
6|24890|1779330
6|24891|40207
6|24892|29867
4|55190|17820665
6|26280|6236178
6|24893|37814
4|55191|13174531
6|24894|1323924
4|55192|32040517
6|26281|36588
6|26282|70646
6|24895|43500
4|55193|16197991
6|26283|36007
4|55194|34507879
6|24896|414676
6|47700|319133
4|55195|14440421
6|26284|43942
6|24897|25551
6|47701|158614
6|47702|75554
6|24898|40798
4|55196|31330693
6|26285|104216
6|24899|28064
6|26286|37468
4|55197|22646032
6|50480|2295121
6|47703|72362
6|26287|26509
4|55198|23103450
6|50481|2473382
6|47704|75839
6|26288|33112
4|55199|12579720
6|50482|4013853
6|47705|61765
6|26289|40888
6|50483|749402
6|47706|93026
6|47707|109650
6|50484|16577796
6|50485|1209152
6|47708|289440
6|50486|804463
6|47709|86258
6|50487|1607984
6|50488|5724794
4|36590|13081821
6|50489|1739568
4|36591|43798406
4|36592|17557864
4|36593|16556175
4|36594|16787760
4|36595|14714704
4|60790|19846635
4|36596|14271892
4|59400|23649682
6|31880|36057
4|60791|14244381
4|36597|21550241
4|59401|395968411
6|31881|30715
4|60792|49375037
4|36598|20364735
4|59402|15290322
6|31882|4066473
4|60793|17294574
4|36599|23516200
4|62180|16511417
4|59403|25936313
6|31883|41176
4|60794|14164044
4|62181|10937468
4|59404|196864353
6|33270|542887
6|31884|37442
4|60795|12588293
4|62182|15632866
4|59405|12479927
6|33271|62112
6|31885|38239
4|60796|18285372
4|62183|21794070
4|59406|20784370
6|33272|75679
6|31886|36591
4|60797|16260369
4|62184|17655458
4|59407|60371970
6|33273|137515
4|60798|28504679
6|31887|30481
4|62185|12171510
4|59408|26540403
6|33274|235087
6|31888|26022
4|60799|27828453
4|62186|13924629
4|59409|11128873
6|33275|75150
6|31889|37578
4|17990|5056057
4|62187|23607536
