ip version|port|bytes
6|26253|51296
4|55164|22366161
4|53777|11994688
6|24866|69299
6|26254|45343
4|55165|24428105
4|53778|47336848
6|24867|48175
6|24868|53540
6|26255|67984
4|55166|22305778
4|53779|21266586
6|26256|55518
6|24869|44939
4|55167|26633511
6|50450|939510
6|26257|56912
4|55168|66296195
6|50451|1040429
6|26258|52752
4|55169|20961732
6|50452|5952793
6|26259|51232
6|50453|908717
6|50454|856528
6|50455|1521646
6|50456|2789293
6|50457|5870721
6|50458|2391012
4|36560|18713184
6|50459|808828
4|36561|13863892
4|36562|16154671
4|36563|15411949
4|36564|17243861
4|36565|13954716
4|60760|20694337
4|36566|13637453
6|31850|137301
4|60761|18836767
4|36567|21305361
4|60762|21189816
6|31851|43584
4|36568|25421585
6|31852|255717
4|60763|15350342
4|36569|9911916
4|62150|16412622
4|60764|25257899
6|31853|50239
4|62151|41852552
6|33240|78906
6|31854|51881
4|60765|21761795
4|62152|285763744
6|33241|68851
6|31855|47724
4|60766|28983994
4|62153|6958912
6|33242|67400
6|31856|51298
4|60767|32749774
4|62154|28906450
6|33243|110743
6|31857|47684
4|60768|29714170
4|62155|28095348
6|33244|940388
6|31858|58233
4|60769|24984058
4|62156|22134023
6|33245|81761
6|33246|76586
4|17960|38117593
6|31859|55077
4|62157|10957418
6|33247|76866
4|17961|6686105
4|62158|16112670
4|17962|7310423
4|62159|10319091
6|33248|917598
4|17963|9315825
4|19350|7219153
6|33249|74070
4|17964|8516569
4|19351|4287344
4|17965|7172234
4|19352|5250487
4|17966|6548984
4|19353|5444386
4|17967|39000415
4|19354|6612786
4|17968|9516892
4|19355|20077591
4|17969|26573398
4|43550|21170482
4|19356|15670357
6|14640|132337
4|43551|22627050
4|19357|9872261
6|14641|55714
4|43552|17400901
4|19358|8076476
6|14642|45841
4|43553|43953342
4|19359|8015030
6|16030|58768
6|14643|54902
4|43554|19060610
6|14644|69445
6|16031|55182
4|43555|8393941
6|14645|50848
6|16032|54929
4|43556|17578054
6|14646|48438
6|16033|51395
4|43557|222728677
6|16034|54034
6|14647|51786
4|43558|20280208
6|14648|67738
6|16035|60035
4|43559|7009676
6|16036|44891
6|14649|61150
6|40230|720899
6|16037|94247
6|40231|180309
6|16038|56862
6|40232|250891
6|40233|77210
6|16039|58600
6|1870|55019
6|1871|178676
6|40234|76265
6|1872|50099
6|40235|78880
6|3260|75938
6|1873|61497
6|40236|235394
6|3261|49076
6|1874|41655
6|40237|85988
4|65390|10607905
6|3262|54479
6|1875|250922
6|40238|87599
4|65391|6988710
